Number of deaths from drought,Number of people injured from drought,Number of people affected from drought,Number of people left homeless from drought,Number of total people affected by drought,Reconstruction costs from drought,Insured damages against drought,Total economic damages from drought,Death rates from drought,Injury rates from drought,"Number of people affected by drought per 100,000",Homelessness rate from drought,"Total number of people affected by drought per 100,000",Number of deaths from earthquakes,Number of people injured from earthquakes,Number of people affected by earthquakes,Number of people left homeless from earthquakes,Number of total people affected by earthquakes,Reconstruction costs from earthquakes,Insured damages against earthquakes,Total economic damages from earthquakes,Death rates from earthquakes,Injury rates from earthquakes,"Number of people affected by earthquakes per 100,000",Homelessness rate from earthquakes,"Total number of people affected by earthquakes per 100,000",Number of deaths from disasters,Number of people injured from disasters,Number of people affected by disasters,Number of people left homeless from disasters,Number of total people affected by disasters,Reconstruction costs from disasters,Insured damages against disasters,Total economic damages from disasters,Death rates from disasters,Injury rates from disasters,"Number of people affected by disasters per 100,000",Homelessness rate from disasters,"Total number of people affected by disasters per 100,000",Number of deaths from volcanic activity,Number of people injured from volcanic activity,Number of people affected by volcanic activity,Number of people left homeless from volcanic activity,Number of total people affected by volcanic activity,Reconstruction costs from volcanic activity,Insured damages against volcanic activity,Total economic damages from volcanic activity,Death rates from volcanic activity,Injury rates from volcanic activity,"Number of people affected by volcanic activity per 100,000",Homelessness rate from volcanic activity,"Total number of people affected by volcanic activity per 100,000",Number of deaths from floods,Number of people injured from floods,Number of people affected by floods,Number of people left homeless from floods,Number of total people affected by floods,Reconstruction costs from floods,Insured damages against floods,Total economic damages from floods,Death rates from floods,Injury rates from floods,"Number of people affected by floods per 100,000",Homelessness rate from floods,"Total number of people affected by floods per 100,000",Number of deaths from mass movements,Number of people injured from mass movements,Number of people affected by mass movements,Number of people left homeless from mass movements,Number of total people affected by mass movements,Reconstruction costs from mass movements,Insured damages against mass movements,Total economic damages from mass movements,Death rates from mass movements,Injury rates from mass movements,"Number of people affected by mass movements per 100,000",Homelessness rate from mass movements,"Total number of people affected by mass movements per 100,000",Number of deaths from storms,Number of people injured from storms,Number of people affected by storms,Number of people left homeless from storms,Number of total people affected by storms,Reconstruction costs from storms,Insured damages against storms,Total economic damages from storms,Death rates from storms,Injury rates from storms,"Number of people affected by storms per 100,000",Homelessness rate from storms,"Total number of people affected by storms per 100,000",Number of deaths from landslides,Number of people injured from landslides,Number of people affected by landslides,Number of people left homeless from landslides,Number of total people affected by landslides,Reconstruction costs from landslides,Insured damages against landslides,Total economic damages from landslides,Death rates from landslides,Injury rates from landslides,"Number of people affected by landslides per 100,000",Homelessness rate from landslides,"Total number of people affected by landslides per 100,000",Number of deaths from fog,Number of people injured from fog,Number of people affected by fog,Number of people left homeless from fog,Number of total people affected by fog,Reconstruction costs from fog,Insured damages against fog,Total economic damages from fog,Death rates from fog,Injury rates from fog,"Number of people affected by fog per 100,000",Homelessness rate from fog,"Total number of people affected by fog per 100,000",Number of deaths from wildfires,Number of people injured from wildfires,Number of people affected by wildfires,Number of people left homeless from wildfires,Number of total people affected by wildfires,Reconstruction costs from wildfires,Insured damages against wildfires,Total economic damages from wildfires,Death rates from wildfires,Injury rates from wildfires,"Number of people affected by wildfires per 100,000",Homelessness rate from wildfires,"Total number of people affected by wildfires per 100,000",Number of deaths from extreme temperatures,Number of people injured from extreme temperatures,Number of people affected by extreme temperatures,Number of people left homeless from extreme temperatures,Number of total people affected by extreme temperatures,Reconstruction costs from extreme temperatures,Insured damages against extreme temperatures,Total economic damages from extreme temperatures,Death rates from extreme temperatures,Injury rates from extreme temperatures,"Number of people affected by extreme temperatures per 100,000",Homelessness rate from extreme temperatures,"Total number of people affected by extreme temperatures per 100,000",Number of deaths from glacial lake outbursts,Number of people injured from glacial lake outbursts,Number of people affected by glacial lake outbursts,Number of people left homeless from glacial lake outbursts,Number of total people affected by glacial lake outbursts,Reconstruction costs from glacial lake outbursts,Insured damages against glacial lake outbursts,Total economic damages from glacial lake outbursts,Death rates from glacial lake outbursts,Injury rates from glacial lake outbursts,"Number of people affected by glacial lake outbursts per 100,000",Homelessness rate from glacial lake outbursts,"Total number of people affected by glacial lake outbursts per 100,000",Total economic damages from disasters as a share of GDP,Total economic damages from drought as a share of GDP,Total economic damages from earthquakes as a share of GDP,Total economic damages from extreme temperatures as a share of GDP,Total economic damages from floods as a share of GDP,Total economic damages from landslides as a share of GDP,Total economic damages from mass movements as a share of GDP,Total economic damages from storms as a share of GDP,Total economic damages from volcanic activity as a share of GDP,Total economic damages from volcanic activity as a share of GDP,Entity,Year,deaths_rate_per_100k_storm,injured_rate_per_100k_storm,total_affected_rate_per_100k_all_disasters
0,0,0,0,0,,,,0,0,0,0,0,2.2,13,0,750,763,,,,0.001170074,0.006914071,0,0.398888724,0.405802795,2.2,13,0,750,763,,,,0.001170074,0.006914071,0,0.398888724,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Africa,1930,0,0,0.405802795
5000,0,0,0,0,,,,2.43609857,0,0,0,0,27.6,0,0,0,0,,,,0.013020387,0,0,0,0,5044.1,0,0,0,0,,,,2.456624243,0,0,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,16.5,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Africa,1940,0.007505287,0,0
0,0,0,0,0,,,,0,0,0,0,0,128.3,502.8,0,12925,13427.8,,,,0.051827036,0.203283229,0,5.226234196,5.429517426,216.2,502.8,0,12925,13427.8,,,,0.088714697,0.203283229,0,5.226234196,,0,0,0,0,0,,,,0,0,0,0,0,23.7,0,0,0,0,,,,0.009748933,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,64.2,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Africa,1950,0.027138728,0,5.429517426
205,0,963348.3,0,963348.3,0,0,19570,0.064073058,0,280.6868458,0,280.6868458,1257.7,2703.1,4650,1940.5,9293.6,0,0,15302,0.44206693,0.944881312,1.44368813,0.615953911,3.004523354,1643,2736.9,1064906.5,6204.1,1073847.5,0,0,78044,0.560821603,0.954565165,310.4905076,1.887138737,,0,0,0,0,0,0,0,0,0,0,0,0,0,134.3,25.9,84298.2,2580,86904.1,0,0,41842,0.041037774,0.007384673,24.72180594,0.783038984,25.51222959,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,7.9,12500,1650,14157.9,0,0,1330,,,3.605937248,0.478289518,4.086525946,30.8,0,110,33.6,143.6,0,0,0,0.009034963,0,0.032230521,0.009856323,0.042086844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.150796798,0.030305845,0.044271497,0,0.07392516,0,0,0.002294295,0,0,Africa,1960,0.004608878,0.00229918,313.3322115
11900,0,1951200,0,1951200,0,0,40720,3.027666255,0,452.6996912,0,452.6996912,0,0,0,0,0,0,0,0,0,0,0,0,0,12095.7,171.8,2806919,31248.2,2838339,0,0,145707,3.075286972,0.038620343,664.9013438,7.363974029,,21.2,0,2100,6500,8600,0,0,0,0.004839614,0,0.479395683,1.483843781,1.963239464,132.8,90.3,440799.1,19063.2,459952.6,0,0,25145,0.032701267,0.020064759,107.9198125,4.554412265,112.4942895,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,61.5,412419.9,4885,417366.4,0,0,79842,,,103.7136346,1.131897729,104.8596475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20,400,800,1220,0,0,0,0.0000444,0.004440492,0.088809848,0.193820254,0.287070594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.08297887,0.025462203,0,0,0.015677893,0,0,0.041838774,0,0,Africa,1970,0.010035432,0.014115091,672.3039382
55495.4,0,8256606.7,0,8256606.7,0,0,7275.4,10.81798686,0,1581.90681,0,1581.90681,297,1015.3,51609.3,49320,101944.6,0,0,523000,0.061644162,0.209079736,10.72291036,10.11760402,21.04959412,56252.9,1270.5,9068311.2,238514.3,9308096,0,30100,760727.6,10.96245909,0.254135415,1729.395594,42.61847348,,178.3,43.7,1000,0,1043.7,0,0,0,0.031633412,0.007743779,0.177203171,0,0.184946949,165,46.9,558345.6,176312.7,734705.2,0,30100,88231.1,0.029489602,0.00794732,98.96640658,30.09003034,129.0643842,7.7,0,20,0,20,0,0,0,0.001432042,0,0.003968018,0,0.003968018,108,164.6,199564.8,12510,212239.4,0,0,142221.1,,,37.39014133,2.34174131,39.76124722,1.1,0,1014.8,371.6,1386.4,0,0,0,0.000229756,0,0.200813243,0.069097811,0.269911054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,150,0,150,0,0,0,0.0000729,0,0.02734118,0,0.02734118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.208162796,0.001605678,0.149832672,0,0.020853581,0,0,0.035870865,0,0,Africa,1980,0.019970345,0.02936458,1772.268203
23.9,0,8618424.6,0,8618424.6,0,0,224493.9,0.003023315,0,1216.464462,0,1216.464462,79.9,1059,13045,4027,18131,0,0,133092.9,0.01180623,0.158566864,1.922654285,0.569793642,2.651014791,991.8,3402.7,10308199.2,299935.3,10611537.2,1400,11780,517741.5,0.137131805,0.478971544,1452.48547,41.68557629,,0,0.6,380,571,951.6,0,0,0,0,0.0000837,0.049709804,0.079241952,0.129035407,731.7,1928.3,1219772.1,214126.5,1435826.9,0,0,75523.2,0.100954761,0.263429177,167.98201,29.42501133,197.6704505,4.7,0,30,0,30,0,0,0,0.000699452,0,0.004399682,0,0.004399682,113,408.7,356419,80563.9,437391.6,1400,11780,79931.5,,,50.18122325,11.52757342,61.76480777,17.8,5.6,0,316.9,322.5,0,0,0,0.002388536,0.000817589,0,0.042169535,0.042987124,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0.5,128.5,330,459,0,0,0,0.00141327,0.0000632,0.01672037,0.041786402,0.058569943,10.2,0,100000,0,100000,0,0,4700,0.001424151,0,15.86429031,0,15.86429031,0,0,0,0,0,0,0,0,,,,,,0.097448103,0.040504472,0.026343433,0.000921609,0.014508573,0,0,0.015170016,0,0,Africa,1990,0.01542209,0.056011091,1494.650018
88.8,0,11948903.3,0,11948903.3,0,0,0,0.010272822,0,1297.822052,0,1297.822052,333.5,1303.6,13461,23910.4,38675,0,1000,565700,0.037906203,0.147837837,1.487942013,2.703844838,4.339624689,1422.9,2471.7,14556934.3,250118.5,14809524.5,13363.2,6950,989014.1,0.160109901,0.277999751,1590.334617,27.57399302,,20.6,40,29500,11000,40540,0,0,900,0.0024122,0.004698729,3.218916827,1.29215055,4.515766107,794.8,377.8,2187219.1,145591.4,2333188.3,13363.2,5150,306486,0.088929792,0.040485168,244.9398415,16.07225768,261.0525843,9.8,7.2,0,62.5,69.7,0,0,0,0.000992282,0.000729023,0,0.006328329,0.007057352,127.3,673.1,377065.3,67732.5,445470.9,0,0,71847.2,,,42.77627396,7.31145692,50.16381967,20.2,4.2,535.6,1071.5,1611.3,0,0,0,0.002285705,0.000444389,0.061684401,0.107397975,0.169526765,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,55.3,250,750.2,1055.5,0,800,44000,0.001634302,0.006421081,0.027906753,0.080556735,0.114884569,12.5,10.5,0,0,10.5,0,0,80.9,0.001428836,0.001294729,0,0,0.001294729,0,0,0,0,0,0,0,0,,,,,,0.116463899,0,0.071912522,0.0000125,0.035004818,0,0,0.006820593,0.000140596,0.002572909,Africa,2000,0.01424776,0.076088795,1618.18661
2000,0,12552199.8,0,12552199.8,0,0,365300,0.192436846,0,1095.535704,0,1095.535704,3.1,89.2,15142.1,69,15300.3,0,0,45800,0.000259232,0.007542795,1.253537534,0.005709536,1.266789865,3283.3,2118.8,16760448.6,102625.6,16865193,39310,83100,1234165.1,0.300575285,0.174622367,1453.245803,9.000029231,,0,0,250,0,250,0,0,0,0,0,0.021693263,0,0.021693263,724.5,927.6,3142338.5,75926.1,3219192.2,39310,14700,396271.5,0.062087643,0.080167996,272.5760584,6.702894352,279.3591208,0,0,0,0,0,0,0,0,0,0,0,0,0,291.6,1053.1,752233.5,23717.1,777003.7,0,48400,378990,,,59.78971798,2.032178166,61.90475391,242.5,36.6,19634.4,1584.8,21255.8,0,0,5803.6,0.020127295,0.003047906,1.549354323,0.143725876,1.696128105,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,1.2,5900.3,1328.6,7230.1,0,20000,42000,0.00056583,0.0000917,0.498156012,0.115521302,0.613769053,14.5,11.1,272750,0,272761.1,0,0,0,0.001217439,0.000914168,22.02158168,0,22.02249585,0,0,0,0,0,0,0,0,,,,,,0.053185456,0.015795952,0.002084165,0,0.017316995,0.000254132,0,0.01584802,0,0.001886192,Africa,2010,0.023881,0.082857762,1462.420455
0,0,0,0,0,,,,0,0,0,0,0,12,0,0,0,0,,,,1.395277451,0,0,0,0,12,0,0,0,0,,,,1.395277451,0,0,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Albania,1900,0,0,0
0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Albania,1910,0,0,0
